Record_ID,Client_ID,Timestamp,Device_Type,Battery_Level,Signal_Strength_dBm,Latency_ms,Data_Volume_MB,Local_Model_Accuracy,Privacy_Budget_Used,User_Heart_Rate,Location_X,Location_Y
REC_00199,Client_092,2025-01-01 03:19:00,AutonomousVehicle,11.56,-64.8,4.13,88.44,0.8632,2.3,72,0.8201,0.0994
REC_00200,Client_012,2025-01-01 03:20:00,AutonomousVehicle,80.07,-64.5,3.246,130.44,0.9337,0.85,77,0.9722,0.4502
REC_00201,Client_020,2025-01-01 03:21:00,IndustrialController,39.55,-64.8,5.919,28.26,0.7456,3.84,77,0.7754,0.5506
REC_00202,Client_052,2025-01-01 03:22:00,AutonomousVehicle,52.48,-59.9,1.77,4.32,0.9342,3.96,77,0.0524,0.5705
REC_00203,Client_007,2025-01-01 03:23:00,SmartSensor,81.88,-58.7,1.363,8.93,0.8349,0.77,78,0.4083,0.9167
REC_00204,Client_024,2025-01-01 03:24:00,IndustrialController,14.18,-81.0,5.359,63.75,0.9141,3.66,72,0.7761,0.673
REC_00205,Client_091,2025-01-01 03:25:00,SmartSensor,24.27,-53.5,3.799,19.67,0.742,2.61,62,0.466,0.6162
REC_00206,Client_097,2025-01-01 03:26:00,IndustrialController,45.82,-62.9,5.412,76.95,0.7682,4.82,70,0.6759,0.0855
REC_00207,Client_039,2025-01-01 03:27:00,IndustrialController,30.69,-40.7,2.539,69.27,0.7485,3.96,70,0.0364,0.5247
REC_00208,Client_099,2025-01-01 03:28:00,Wearable,40.41,-71.9,3.61,59.26,0.8634,2.97,73,0.2116,0.5529
REC_00209,Client_048,2025-01-01 03:29:00,SmartSensor,99.84,-68.7,2.279,84.16,0.7352,3.06,93,0.7591,0.6299
REC_00210,Client_031,2025-01-01 03:30:00,AutonomousVehicle,84.29,-62.0,3.121,70.64,0.8981,0.98,72,0.1926,0.1608
REC_00211,Client_070,2025-01-01 03:31:00,AutonomousVehicle,89.55,-55.9,0.764,50.06,0.7626,4.48,65,0.9712,0.9608
REC_00212,Client_058,2025-01-01 03:32:00,SmartSensor,94.33,-79.5,0.342,0.21,0.7639,2.84,93,0.3667,0.5724
REC_00213,Client_099,2025-01-01 03:33:00,AutonomousVehicle,40.68,-68.3,0.896,36.25,0.7703,2.91,55,0.1942,0.4164
REC_00214,Client_030,2025-01-01 03:34:00,AutonomousVehicle,36.74,-54.1,5.81,45.22,0.8866,2.92,59,0.1943,0.6637
REC_00215,Client_060,2025-01-01 03:35:00,SmartSensor,31.07,-69.5,5.683,161.76,0.9311,1.45,82,0.1751,0.1447
REC_00216,Client_006,2025-01-01 03:36:00,IndustrialController,84.71,-46.3,10.051,52.56,0.9269,4.08,50,0.3474,0.4362
REC_00217,Client_011,2025-01-01 03:37:00,SmartSensor,71.16,-64.5,5.487,42.84,0.7253,4.33,65,0.5816,0.721
REC_00218,Client_001,2025-01-01 03:38:00,IndustrialController,31.26,-69.0,2.406,38.96,0.7656,1.51,70,0.8831,0.9405
REC_00219,Client_099,2025-01-01 03:39:00,AutonomousVehicle,43.93,-53.9,3.188,5.45,0.868,2.26,67,0.9335,0.4467
REC_00220,Client_086,2025-01-01 03:40:00,AutonomousVehicle,55.6,-43.9,0.33,27.9,0.8546,0.98,64,0.5999,0.6305
REC_00221,Client_083,2025-01-01 03:41:00,AutonomousVehicle,57.53,-55.8,2.431,7.21,0.7875,1.27,76,0.6328,0.4309
REC_00222,Client_048,2025-01-01 03:42:00,Wearable,89.99,-47.4,3.617,2.71,0.9157,1.75,75,0.5209,0.5239
REC_00223,Client_032,2025-01-01 03:43:00,IndustrialController,44.25,-43.2,6.634,19.98,0.7326,4.52,67,0.3367,0.5029
REC_00224,Client_016,2025-01-01 03:44:00,Wearable,91.77,-69.2,3.395,51.84,0.8598,3.17,59,0.534,0.6964
REC_00225,Client_030,2025-01-01 03:45:00,Wearable,49.72,-50.6,1.177,100.79,0.7683,2.98,71,0.1655,0.6534
REC_00226,Client_034,2025-01-01 03:46:00,SmartSensor,77.17,-75.2,6.351,83.13,0.8318,4.74,69,0.3228,0.0079
REC_00227,Client_071,2025-01-01 03:47:00,Wearable,93.72,-55.8,2.182,17.46,0.7969,3.98,78,0.1995,0.0833
REC_00228,Client_048,2025-01-01 03:48:00,SmartSensor,91.68,-60.7,1.625,2.35,0.9449,0.18,69,0.8398,0.7606
REC_00229,Client_006,2025-01-01 03:49:00,SmartSensor,15.13,-47.6,3.05,25.76,0.8217,0.71,71,0.163,0.1615
REC_00230,Client_002,2025-01-01 03:50:00,Wearable,28.51,-48.3,2.16,18.9,0.944,1.31,84,0.7469,0.7696
REC_00231,Client_011,2025-01-01 03:51:00,IndustrialController,52.92,-54.3,3.612,23.2,0.7638,1.59,91,0.0664,0.8154
REC_00232,Client_045,2025-01-01 03:52:00,IndustrialController,48.84,-57.0,5.187,40.95,0.892,4.19,77,0.6597,0.9348
REC_00233,Client_096,2025-01-01 03:53:00,IndustrialController,67.68,-54.9,2.438,1.54,0.8793,3.87,59,0.7656,0.8139
REC_00234,Client_067,2025-01-01 03:54:00,IndustrialController,95.02,-59.4,2.479,23.17,0.9119,0.81,59,0.1006,0.5335
REC_00235,Client_083,2025-01-01 03:55:00,IndustrialController,20.12,-60.6,5.207,40.89,0.8734,2.72,88,0.772,0.2112
REC_00236,Client_046,2025-01-01 03:56:00,Wearable,50.67,-45.6,5.218,28.19,0.8706,0.63,77,0.5859,0.1287
REC_00237,Client_035,2025-01-01 03:57:00,Wearable,27.32,-44.4,3.871,55.02,0.8652,0.95,71,0.6862,0.874
REC_00238,Client_010,2025-01-01 03:58:00,AutonomousVehicle,90.47,-61.4,2.923,10.3,0.9463,1.29,86,0.7233,0.3903
REC_00239,Client_093,2025-01-01 03:59:00,IndustrialController,96.81,-57.6,7.446,8.35,0.757,4.54,101,0.1632,0.0522
REC_00240,Client_073,2025-01-01 04:00:00,Wearable,53.08,-59.2,1.83,18.4,0.7075,1.89,68,0.7979,0.3474
REC_00241,Client_019,2025-01-01 04:01:00,AutonomousVehicle,19.36,-76.1,5.255,5.36,0.8695,4.59,83,0.7819,0.8687
REC_00242,Client_052,2025-01-01 04:02:00,IndustrialController,80.68,-63.4,1.76,13.48,0.7431,3.78,84,0.6468,0.5622
REC_00243,Client_047,2025-01-01 04:03:00,SmartSensor,72.74,-44.0,3.54,4.55,0.8698,3.77,58,0.5047,0.6414
REC_00244,Client_065,2025-01-01 04:04:00,AutonomousVehicle,41.92,-67.5,1.019,25.71,0.7799,4.04,75,0.8499,0.2534
REC_00245,Client_099,2025-01-01 04:05:00,Wearable,89.87,-38.9,3.624,62.15,0.7108,0.57,77,0.8807,0.0195
REC_00246,Client_049,2025-01-01 04:06:00,SmartSensor,97.82,-48.3,7.752,16.88,0.8924,4.09,83,0.3348,0.9168
REC_00247,Client_048,2025-01-01 04:07:00,SmartSensor,60.21,-56.0,6.106,0.19,0.7129,1.34,75,0.5329,0.0742
REC_00248,Client_002,2025-01-01 04:08:00,SmartSensor,60.92,-54.4,0.481,40.72,0.756,4.92,69,0.4498,0.9993
REC_00249,Client_004,2025-01-01 04:09:00,AutonomousVehicle,36.78,-69.2,7.536,58.87,0.7841,4.26,66,0.4252,0.8692
REC_00250,Client_021,2025-01-01 04:10:00,Wearable,62.61,-62.7,2.106,24.82,0.7332,4.98,68,0.8279,0.1159
REC_00251,Client_002,2025-01-01 04:11:00,SmartSensor,49.57,-45.6,4.657,17.62,0.9284,4.69,70,0.6635,0.9993
REC_00252,Client_076,2025-01-01 04:12:00,IndustrialController,37.2,-66.1,3.2,33.73,0.8555,1.86,75,0.4739,0.8081
REC_00253,Client_066,2025-01-01 04:13:00,SmartSensor,16.05,-49.4,1.963,5.34,0.9188,4.71,92,0.7885,0.8482
REC_00254,Client_011,2025-01-01 04:14:00,SmartSensor,32.74,-73.8,4.276,51.63,0.8705,1.72,95,0.9431,0.8097
REC_00255,Client_090,2025-01-01 04:15:00,AutonomousVehicle,27.81,-72.0,2.03,66.08,0.948,3.33,92,0.4077,0.9289
REC_00256,Client_017,2025-01-01 04:16:00,AutonomousVehicle,58.78,-41.0,5.419,60.98,0.8313,4.11,64,0.1354,0.7567
REC_00257,Client_032,2025-01-01 04:17:00,Wearable,64.15,-60.1,2.003,19.92,0.7134,1.97,101,0.9198,0.5264
REC_00258,Client_029,2025-01-01 04:18:00,IndustrialController,64.77,-65.4,1.809,92.48,0.7402,1.1,80,0.9574,0.0001
REC_00259,Client_041,2025-01-01 04:19:00,AutonomousVehicle,44.94,-46.4,5.511,146.73,0.8471,4.48,60,0.4091,0.2793
REC_00260,Client_019,2025-01-01 04:20:00,SmartSensor,47.91,-47.5,12.825,17.63,0.7869,0.61,71,0.6484,0.6002
REC_00261,Client_046,2025-01-01 04:21:00,Wearable,85.08,-50.8,6.54,15.24,0.7282,1.89,84,0.0905,0.3122
REC_00262,Client_037,2025-01-01 04:22:00,SmartSensor,52.86,-65.7,5.896,60.89,0.7595,2.75,75,0.0465,0.4101
REC_00263,Client_095,2025-01-01 04:23:00,SmartSensor,98.9,-62.9,3.303,61.6,0.8186,4.04,65,0.0944,0.1079
REC_00264,Client_004,2025-01-01 04:24:00,AutonomousVehicle,49.57,-56.9,5.188,35.71,0.8295,4.36,74,0.7745,0.98
REC_00265,Client_016,2025-01-01 04:25:00,Wearable,68.46,-53.1,2.432,128.41,0.9336,2.61,76,0.459,0.115
REC_00266,Client_006,2025-01-01 04:26:00,IndustrialController,14.53,-65.1,8.604,7.91,0.7227,2.91,75,0.6554,0.0714
REC_00267,Client_064,2025-01-01 04:27:00,IndustrialController,68.8,-58.3,0.665,32.44,0.7895,4.28,70,0.5546,0.5845
REC_00268,Client_004,2025-01-01 04:28:00,AutonomousVehicle,86.63,-57.3,3.186,1.79,0.8265,2.39,67,0.1938,0.6216
REC_00269,Client_090,2025-01-01 04:29:00,AutonomousVehicle,94.82,-47.1,2.628,2.7,0.7283,2.84,72,0.8143,0.5245
REC_00270,Client_048,2025-01-01 04:30:00,Wearable,99.76,-52.5,3.32,2.76,0.872,0.19,78,0.2142,0.3532
REC_00271,Client_057,2025-01-01 04:31:00,IndustrialController,35.4,-75.1,1.889,33.84,0.8288,4.76,86,0.1823,0.9243
REC_00272,Client_062,2025-01-01 04:32:00,IndustrialController,61.78,-62.1,3.747,44.45,0.8149,2.88,96,0.6178,0.3434
REC_00273,Client_016,2025-01-01 04:33:00,IndustrialController,50.56,-69.3,1.84,0.17,0.864,3.67,83,0.8693,0.3107
REC_00274,Client_012,2025-01-01 04:34:00,SmartSensor,60.74,-54.3,2.301,50.06,0.772,1.31,79,0.8662,0.9452
REC_00275,Client_035,2025-01-01 04:35:00,IndustrialController,24.17,-50.8,4.779,33.64,0.7848,3.32,75,0.4384,0.8849
REC_00276,Client_052,2025-01-01 04:36:00,SmartSensor,87.05,-59.0,15.654,12.67,0.7407,2.35,74,0.6855,0.4768
REC_00277,Client_021,2025-01-01 04:37:00,Wearable,91.86,-62.7,2.273,0.76,0.8309,0.65,70,0.8253,0.2607
REC_00278,Client_011,2025-01-01 04:38:00,SmartSensor,50.47,-59.3,4.276,8.49,0.7931,4.17,79,0.2163,0.1295
REC_00279,Client_099,2025-01-01 04:39:00,Wearable,35.24,-57.9,7.21,45.86,0.7651,4.21,51,0.3949,0.7991
REC_00280,Client_001,2025-01-01 04:40:00,IndustrialController,22.68,-66.4,4.473,53.77,0.7312,0.41,84,0.6334,0.7262
REC_00281,Client_083,2025-01-01 04:41:00,IndustrialController,71.54,-72.2,2.856,52.07,0.7058,2.01,70,0.8395,0.1056
REC_00282,Client_073,2025-01-01 04:42:00,Wearable,38.1,-80.5,2.817,8.31,0.7483,1.48,64,0.336,0.7404
REC_00283,Client_037,2025-01-01 04:43:00,AutonomousVehicle,91.86,-47.3,7.578,121.08,0.7619,2.63,70,0.6213,0.8976
REC_00284,Client_015,2025-01-01 04:44:00,Wearable,70.39,-55.0,0.459,26.46,0.8214,2.5,66,0.0586,0.0558
REC_00285,Client_016,2025-01-01 04:45:00,AutonomousVehicle,68.11,-56.4,3.722,73.05,0.7602,3.32,104,0.9325,0.4106
REC_00286,Client_064,2025-01-01 04:46:00,SmartSensor,60.35,-47.3,2.55,9.1,0.9044,1.31,70,0.896,0.4084
REC_00287,Client_055,2025-01-01 04:47:00,SmartSensor,14.12,-72.6,0.751,31.8,0.8185,1.19,77,0.9221,0.8103
REC_00288,Client_077,2025-01-01 04:48:00,SmartSensor,93.87,-77.4,3.453,36.86,0.856,3.64,65,0.9683,0.1189
REC_00289,Client_097,2025-01-01 04:49:00,IndustrialController,66.51,-56.2,2.008,73.56,0.752,4.88,86,0.8457,0.1514
REC_00290,Client_063,2025-01-01 04:50:00,SmartSensor,99.47,-57.1,1.303,48.58,0.804,4.74,60,0.211,0.383
REC_00291,Client_017,2025-01-01 04:51:00,AutonomousVehicle,58.36,-77.3,8.186,25.48,0.8507,3.98,86,0.5812,0.8518
REC_00292,Client_018,2025-01-01 04:52:00,SmartSensor,73.91,-56.4,1.525,16.6,0.7778,0.43,79,0.1798,0.9867
REC_00293,Client_081,2025-01-01 04:53:00,Wearable,15.06,-64.0,1.194,180.52,0.784,1.27,79,0.0205,0.5461
REC_00294,Client_021,2025-01-01 04:54:00,Wearable,66.86,-68.1,0.898,16.74,0.9019,3.48,81,0.1433,0.1578
REC_00295,Client_008,2025-01-01 04:55:00,IndustrialController,78.82,-63.3,4.132,6.93,0.9093,1.55,71,0.8418,0.9028
REC_00296,Client_065,2025-01-01 04:56:00,Wearable,80.07,-84.4,4.478,17.86,0.8332,2.03,83,0.7437,0.1623
REC_00297,Client_043,2025-01-01 04:57:00,AutonomousVehicle,79.31,-65.9,12.684,19.8,0.9241,4.77,71,0.7599,0.3678
REC_00298,Client_088,2025-01-01 04:58:00,SmartSensor,30.37,-67.0,2.589,6.84,0.8842,0.52,67,0.4059,0.7407
REC_00299,Client_068,2025-01-01 04:59:00,IndustrialController,97.79,-54.4,2.252,61.57,0.7138,4.32,64,0.0268,0.0597
REC_00300,Client_010,2025-01-01 05:00:00,SmartSensor,99.57,-61.6,1.153,48.27,0.8399,0.35,87,0.3178,0.4848
REC_00301,Client_091,2025-01-01 05:01:00,SmartSensor,16.8,-53.6,4.668,19.03,0.8744,1.76,88,0.4552,0.4073
REC_00302,Client_030,2025-01-01 05:02:00,AutonomousVehicle,94.28,-85.5,0.86,248.09,0.8352,2.82,100,0.3581,0.9454
REC_00303,Client_033,2025-01-01 05:03:00,Wearable,36.05,-68.4,1.984,53.21,0.908,1.85,71,0.5013,0.5462
REC_00304,Client_039,2025-01-01 05:04:00,Wearable,72.04,-54.4,3.959,60.73,0.7752,4.79,69,0.6123,0.8876
REC_00305,Client_002,2025-01-01 05:05:00,SmartSensor,40.43,-63.1,2.05,40.73,0.7164,2.57,68,0.1181,0.0887
REC_00306,Client_051,2025-01-01 05:06:00,IndustrialController,97.1,-51.5,2.001,40.1,0.8584,3.7,56,0.9079,0.5578
REC_00307,Client_011,2025-01-01 05:07:00,Wearable,19.14,-78.0,1.706,1.01,0.8827,3.54,79,0.56,0.6919
REC_00308,Client_042,2025-01-01 05:08:00,IndustrialController,54.8,-52.7,8.513,73.68,0.8913,4.19,77,0.8561,0.1511
REC_00309,Client_035,2025-01-01 05:09:00,Wearable,48.52,-66.4,1.91,120.81,0.7028,4.33,70,0.4744,0.8483
REC_00310,Client_081,2025-01-01 05:10:00,IndustrialController,39.34,-67.4,4.713,6.52,0.8683,2.38,90,0.7313,0.8791
REC_00311,Client_086,2025-01-01 05:11:00,AutonomousVehicle,68.1,-50.1,1.802,79.39,0.7052,4.33,64,0.8951,0.6779
REC_00312,Client_013,2025-01-01 05:12:00,IndustrialController,21.8,-48.4,2.228,38.21,0.8937,3.3,62,0.6011,0.5203
REC_00313,Client_041,2025-01-01 05:13:00,AutonomousVehicle,74.5,-49.7,3.345,16.8,0.8758,3.46,84,0.4087,0.6941
REC_00314,Client_041,2025-01-01 05:14:00,AutonomousVehicle,98.25,-39.6,7.987,126.84,0.8419,0.95,86,0.5758,0.2852
REC_00315,Client_013,2025-01-01 05:15:00,IndustrialController,82.41,-47.3,0.342,0.88,0.8266,1.3,68,0.1669,0.1107
REC_00316,Client_085,2025-01-01 05:16:00,AutonomousVehicle,87.4,-68.0,7.346,16.01,0.8788,3.47,37,0.7024,0.5521
REC_00317,Client_066,2025-01-01 05:17:00,SmartSensor,42.37,-58.6,1.507,108.69,0.7143,1.4,72,0.0374,0.4825
REC_00318,Client_025,2025-01-01 05:18:00,AutonomousVehicle,39.24,-63.6,3.681,32.79,0.908,2.5,66,0.4525,0.4265
REC_00319,Client_035,2025-01-01 05:19:00,Wearable,56.53,-39.7,3.065,45.68,0.7503,2.5,100,0.546,0.189
REC_00320,Client_011,2025-01-01 05:20:00,IndustrialController,14.12,-49.0,1.046,69.27,0.8194,1.25,91,0.4026,0.1903
REC_00321,Client_055,2025-01-01 05:21:00,SmartSensor,95.08,-61.9,2.017,8.01,0.8217,2.88,71,0.4829,0.9852
REC_00322,Client_012,2025-01-01 05:22:00,IndustrialController,22.94,-51.2,3.074,12.11,0.8943,2.86,76,0.1757,0.927
REC_00323,Client_099,2025-01-01 05:23:00,Wearable,91.27,-72.3,0.955,329.61,0.7482,0.73,83,0.0782,0.253
REC_00324,Client_073,2025-01-01 05:24:00,Wearable,17.52,-57.5,6.302,13.55,0.7749,1.97,76,0.4432,0.0599
REC_00325,Client_035,2025-01-01 05:25:00,Wearable,84.04,-69.4,3.36,38.74,0.8658,1.89,74,0.9338,0.3247
REC_00326,Client_056,2025-01-01 05:26:00,AutonomousVehicle,23.68,-76.9,2.089,17.74,0.8032,2.85,86,0.1798,0.8452
REC_00327,Client_092,2025-01-01 05:27:00,AutonomousVehicle,13.43,-52.2,2.484,95.33,0.7747,3.77,90,0.2832,0.2234
REC_00328,Client_062,2025-01-01 05:28:00,IndustrialController,74.75,-50.9,6.275,163.19,0.8554,0.19,92,0.879,0.9841
REC_00329,Client_017,2025-01-01 05:29:00,IndustrialController,35.22,-55.4,7.306,7.62,0.7216,0.75,82,0.2675,0.2037
REC_00330,Client_034,2025-01-01 05:30:00,SmartSensor,74.3,-61.8,1.607,45.89,0.8974,1.58,83,0.3857,0.558
REC_00331,Client_083,2025-01-01 05:31:00,SmartSensor,59.96,-72.7,1.141,83.45,0.8312,4.07,82,0.1018,0.9923
REC_00332,Client_067,2025-01-01 05:32:00,IndustrialController,19.79,-71.6,5.16,86.59,0.7515,2.45,74,0.0466,0.1301
REC_00333,Client_065,2025-01-01 05:33:00,AutonomousVehicle,93.89,-69.7,1.289,29.03,0.8021,2.6,79,0.6604,0.1976
REC_00334,Client_087,2025-01-01 05:34:00,Wearable,50.71,-62.3,4.486,12.77,0.7328,2.11,68,0.1488,0.5905
REC_00335,Client_094,2025-01-01 05:35:00,IndustrialController,76.1,-49.2,1.454,24.48,0.8541,2.13,58,0.5586,0.7894
REC_00336,Client_088,2025-01-01 05:36:00,SmartSensor,55.09,-49.4,1.445,69.55,0.8673,4.89,77,0.4302,0.7023
REC_00337,Client_009,2025-01-01 05:37:00,AutonomousVehicle,64.39,-76.5,0.745,253.98,0.8013,4.5,93,0.0943,0.5892
REC_00338,Client_059,2025-01-01 05:38:00,IndustrialController,37.25,-66.9,10.606,40.4,0.7849,3.66,70,0.4289,0.4305
REC_00339,Client_076,2025-01-01 05:39:00,IndustrialController,28.03,-67.2,7.337,10.85,0.9124,1.69,81,0.2482,0.7863
REC_00340,Client_076,2025-01-01 05:40:00,AutonomousVehicle,58.83,-85.3,2.571,2.14,0.844,2.62,64,0.8585,0.1406
REC_00341,Client_063,2025-01-01 05:41:00,IndustrialController,49.62,-54.3,3.823,143.84,0.8668,3.48,85,0.2629,0.245
REC_00342,Client_019,2025-01-01 05:42:00,AutonomousVehicle,45.11,-62.5,3.741,32.99,0.7319,2.03,71,0.6986,0.7893
REC_00343,Client_074,2025-01-01 05:43:00,Wearable,70.53,-61.1,10.722,63.04,0.8783,2.67,91,0.6847,0.2812
REC_00344,Client_071,2025-01-01 05:44:00,AutonomousVehicle,72.15,-46.5,4.326,53.97,0.8112,0.81,66,0.1932,0.1382
REC_00345,Client_009,2025-01-01 05:45:00,AutonomousVehicle,14.13,-59.1,5.871,110.76,0.7917,0.56,95,0.5557,0.843
REC_00346,Client_049,2025-01-01 05:46:00,AutonomousVehicle,40.49,-64.3,8.154,15.47,0.9324,0.92,87,0.8414,0.7687
REC_00347,Client_017,2025-01-01 05:47:00,IndustrialController,47.06,-54.3,1.573,29.14,0.7135,3.8,67,0.1004,0.6389
REC_00348,Client_035,2025-01-01 05:48:00,IndustrialController,18.72,-49.4,1.8,122.45,0.7489,1.03,67,0.6105,0.6559
REC_00349,Client_000,2025-01-01 05:49:00,AutonomousVehicle,31.23,-57.0,7.317,44.04,0.7938,4.63,68,0.1696,0.6638
REC_00350,Client_042,2025-01-01 05:50:00,IndustrialController,14.65,-53.1,2.5,3.7,0.781,1.91,90,0.2408,0.7306
REC_00351,Client_048,2025-01-01 05:51:00,SmartSensor,99.66,-61.5,1.386,10.81,0.8277,0.93,57,0.6483,0.3151
REC_00352,Client_055,2025-01-01 05:52:00,SmartSensor,76.29,-60.8,3.583,13.54,0.8002,4.14,79,0.6381,0.8654
REC_00353,Client_068,2025-01-01 05:53:00,IndustrialController,17.87,-58.9,7.162,254.04,0.8971,2.34,55,0.6646,0.2597
REC_00354,Client_087,2025-01-01 05:54:00,IndustrialController,11.82,-67.5,11.471,12.69,0.892,2.0,57,0.5426,0.4137
REC_00355,Client_027,2025-01-01 05:55:00,AutonomousVehicle,74.74,-65.7,9.321,101.89,0.8931,1.71,55,0.7839,0.5104
REC_00356,Client_011,2025-01-01 05:56:00,Wearable,49.53,-46.2,0.243,4.07,0.7923,1.72,67,0.6484,0.8062
REC_00357,Client_088,2025-01-01 05:57:00,IndustrialController,80.81,-39.9,2.563,10.03,0.8018,3.35,62,0.2133,0.4332
REC_00358,Client_011,2025-01-01 05:58:00,SmartSensor,93.11,-44.1,1.082,102.81,0.8801,2.75,63,0.1014,0.5079
REC_00359,Client_097,2025-01-01 05:59:00,AutonomousVehicle,63.94,-73.2,1.642,114.6,0.731,2.39,65,0.0102,0.8523
REC_00360,Client_087,2025-01-01 06:00:00,IndustrialController,26.84,-74.2,3.68,9.69,0.913,2.29,73,0.007,0.9997
REC_00361,Client_047,2025-01-01 06:01:00,SmartSensor,80.4,-71.9,3.663,13.06,0.8353,0.8,65,0.1063,0.7932
REC_00362,Client_093,2025-01-01 06:02:00,SmartSensor,96.02,-58.7,0.253,37.81,0.9121,4.16,64,0.4342,0.3017
REC_00363,Client_010,2025-01-01 06:03:00,Wearable,62.22,-88.1,1.65,2.71,0.8984,4.64,102,0.0059,0.1099
REC_00364,Client_037,2025-01-01 06:04:00,AutonomousVehicle,71.38,-65.9,9.754,145.28,0.7936,4.03,69,0.3827,0.6949
REC_00365,Client_065,2025-01-01 06:05:00,AutonomousVehicle,40.37,-45.9,0.861,22.48,0.7254,2.31,50,0.7773,0.6869
REC_00366,Client_035,2025-01-01 06:06:00,Wearable,44.34,-50.2,7.181,33.6,0.9302,4.86,85,0.1285,0.4889
REC_00367,Client_099,2025-01-01 06:07:00,Wearable,76.12,-65.1,2.113,5.55,0.7862,3.13,70,0.7879,0.7246
REC_00368,Client_005,2025-01-01 06:08:00,AutonomousVehicle,93.5,-64.3,3.195,1.65,0.7934,3.89,64,0.19,0.063
REC_00369,Client_054,2025-01-01 06:09:00,AutonomousVehicle,66.61,-54.3,7.824,31.54,0.9273,3.73,63,0.2281,0.9944
REC_00370,Client_062,2025-01-01 06:10:00,IndustrialController,81.09,-50.6,2.671,6.49,0.9293,3.57,81,0.244,0.4842
REC_00371,Client_068,2025-01-01 06:11:00,IndustrialController,25.45,-65.3,10.165,49.76,0.7657,3.25,78,0.3238,0.5671
REC_00372,Client_028,2025-01-01 06:12:00,Wearable,29.08,-62.3,0.829,79.11,0.7222,1.14,68,0.5011,0.5325
REC_00373,Client_038,2025-01-01 06:13:00,IndustrialController,57.88,-65.7,6.2,1.61,0.7003,1.54,78,0.6806,0.5446
REC_00374,Client_083,2025-01-01 06:14:00,SmartSensor,25.89,-73.3,5.66,47.37,0.8096,4.44,77,0.7761,0.7825
REC_00375,Client_024,2025-01-01 06:15:00,IndustrialController,67.15,-62.2,9.403,84.54,0.8421,0.98,78,0.0216,0.0715
REC_00376,Client_087,2025-01-01 06:16:00,IndustrialController,36.25,-63.0,4.983,28.94,0.7676,0.84,63,0.1455,0.9206
REC_00377,Client_048,2025-01-01 06:17:00,SmartSensor,81.24,-72.6,2.895,160.58,0.7649,1.49,84,0.7483,0.3433
REC_00378,Client_073,2025-01-01 06:18:00,Wearable,82.73,-53.5,1.544,5.89,0.7892,1.88,64,0.7724,0.6251
REC_00379,Client_066,2025-01-01 06:19:00,SmartSensor,51.74,-55.2,2.489,19.5,0.7658,2.81,75,0.9444,0.0578
REC_00380,Client_024,2025-01-01 06:20:00,IndustrialController,26.27,-53.0,0.728,13.07,0.9146,3.07,70,0.2911,0.4887
REC_00381,Client_050,2025-01-01 06:21:00,Wearable,68.21,-67.7,5.97,278.52,0.8607,3.97,75,0.2254,0.8149
REC_00382,Client_093,2025-01-01 06:22:00,IndustrialController,99.35,-79.8,3.177,17.42,0.9072,0.46,90,0.5738,0.3134
REC_00383,Client_041,2025-01-01 06:23:00,SmartSensor,66.03,-55.3,2.834,24.55,0.9151,1.12,76,0.0788,0.3595
REC_00384,Client_092,2025-01-01 06:24:00,SmartSensor,13.22,-66.6,2.34,94.07,0.8088,2.58,86,0.7252,0.6442
REC_00385,Client_051,2025-01-01 06:25:00,IndustrialController,11.56,-68.9,5.436,132.94,0.8194,1.33,77,0.4782,0.0693
REC_00386,Client_014,2025-01-01 06:26:00,AutonomousVehicle,38.83,-72.6,2.818,138.83,0.9445,4.38,97,0.71,0.3836
REC_00387,Client_042,2025-01-01 06:27:00,AutonomousVehicle,27.62,-62.8,3.432,40.84,0.9042,3.24,80,0.1586,0.7815
REC_00388,Client_092,2025-01-01 06:28:00,SmartSensor,83.17,-44.2,3.385,54.43,0.8995,2.5,57,0.4648,0.6691
REC_00389,Client_029,2025-01-01 06:29:00,SmartSensor,86.03,-65.1,4.935,21.48,0.8459,0.1,63,0.3452,0.5452
REC_00390,Client_090,2025-01-01 06:30:00,AutonomousVehicle,33.28,-70.9,4.671,46.72,0.8153,4.31,66,0.4714,0.5856
REC_00391,Client_090,2025-01-01 06:31:00,AutonomousVehicle,39.31,-53.5,7.812,18.03,0.9237,2.36,71,0.558,0.2549
REC_00392,Client_037,2025-01-01 06:32:00,IndustrialController,31.26,-58.3,7.139,68.53,0.9011,2.7,67,0.6846,0.9472
REC_00393,Client_011,2025-01-01 06:33:00,IndustrialController,91.75,-81.2,2.31,18.35,0.8292,3.52,57,0.8668,0.9964
REC_00394,Client_073,2025-01-01 06:34:00,AutonomousVehicle,55.24,-53.4,11.177,105.77,0.7676,4.69,74,0.233,0.1632
REC_00395,Client_035,2025-01-01 06:35:00,IndustrialController,69.05,-38.7,4.626,7.74,0.7368,0.88,49,0.4269,0.0759
REC_00396,Client_082,2025-01-01 06:36:00,IndustrialController,47.39,-86.0,12.807,42.41,0.8382,0.45,95,0.1131,0.1735
REC_00397,Client_046,2025-01-01 06:37:00,Wearable,66.79,-72.4,4.179,36.77,0.774,0.7,73,0.3342,0.3155
REC_00398,Client_051,2025-01-01 06:38:00,IndustrialController,44.73,-88.5,2.497,15.31,0.7661,3.73,94,0.3799,0.711
REC_00399,Client_077,2025-01-01 06:39:00,SmartSensor,40.57,-60.8,2.065,1.42,0.7264,0.73,63,0.4413,0.5367
